parc,categorie,theme,adresse,ville,code postal,departement,long,lat,titre,telephone 1,site web,presentation courte,presentation longue,acces PMR,acces transports en commun,Curiosités,Point de départ,Carte web,Distance,Durée,Public,Curiosité 1,Curiosité 2,Curiosité 3,Capacité,horaires,tarif,gratuité,guide
Haute Vallée de Chevreuse,hebergement et restauration,gîte,"2, chemin de la Source",Châteaufort,78117,78,48.7360768, 2.0869965,La Maison de la Source,06 15 54 48 44,http://www.lamaisondelasource.fr,"Un gîte niché dans un écrin de verdure, en lisière de forêt.",,non,non,,,,,,,,,,4 personnes,,,,
Haute Vallée de Chevreuse,hebergement et restauration,chambre d'hôtes / restaurant,Chemin des Mollerayes,Magny-les-Hameaux,78114,78,48.7453576, 2.0227124,Au Chant des Oiseaux,01 30 43 73 16,http://www.chant-des-oiseaux.com,"Jolie maison en meulière datant de 1933, située au cœur du domaine de Port Royal.",,non,non,,,,,,,,,,NC,,,,
Haute Vallée de Chevreuse,loisirs,Au bord de l'eau,,Les Bréviaires,78610,78,48.73058, 1.800202,Base de loisirs des étangs de Hollande,01 34 86 30 50,http://www.cce78.fr/tourisme_baseloisirs.html,"Baignade et activités nautiques, location de vélos, espace pique-nique et bar-restaurant.","Le Grand étang, qui alimentait autrefois le château de Versailles,  est aménagé en plages surveillées pour se baigner ou louer pédalos et canoës.",non,non,,,,,,Famille,,,,,De mai à septembre. Consultez le site Internet de la base pour connaître les horaires.,,NC,
Haute Vallée de Chevreuse,loisirs,Autour du cheval,"2, rue de la Mare aux Trois-Ormes",Chevreuse,78472,78,48.7341955, 2.0702023,Ecuries de la Vallée de Chevreuse,01 30 43 47 02,http://www.ecuriesdelavalleedechevreuseles.com,Pratique de l'équitation en loisir et en compétition.,"Découverte des joies de l'équitation à partir de 5 ans, avec sa propre monture ou l'une des montures du club. Cours individuels ou collectifs. Promenades en forêt. Passage des examens fédéraux.",non,non,,,,,,Famille,,,,,,,NC,
Haute Vallée de Chevreuse,loisirs,Détente nature,Réserve rattachée à la commune de Saint-Rémy-lès-Chevreuse,Saint-Rémy-lès-Chevreuse,78470,78,48.70497, 2.088896,Réserve naturelle Saint-Rémy,01 30 52 09 09,http://www.parc-naturel-chevreuse.fr,,"Située au coeur de la vallée de l’Yvette, dans un contexte
périurbain, la Réserve Naturelle Régionale du Val et Coteau
de Saint-Rémy couvre près de 80 ha et constitue un site à enjeu majeur pour la biodiversité régionale et locale. L’originalité de cette Réserve réside dans la diversité des habitats présents, notamment dans la richesse des milieux humides et aquatiques.",non,non,,,,,,Famille,,,,,,,NC,
Haute Vallée de Chevreuse,patrimoine,Découverte,Dans le parc du château,Rambouillet,78514,78,48.644582, 1.799668,Bergerie Nationale,01 61 08 68 70,http://www.bergerie-nationale.educagri.fr,"Une ferme pédagogique grandeur nature de 250 hectares, qui accueille plus de 600 moutons et de nombreux autres espèces.","Construite sous Louis XVI pour abriter les célèbres moutons mérinos, la Bergerie nationale est une ferme pédagogique grandeur nature où l'on peut découvrir 600 moutons, 60 vaches laitières et des vaches allaitantes, une dizaine de chevaux de trait et des ânes, des chèvres et des cochons, des animaux de basse-cour. Une boutique gourmande clôture la visite de manière savoureuse.",oui,oui,,,,,,,,,,,". Mercredi, samedi, dimanche & jours fériés, 14h-18h
. Vacances scolaires : tous les jours, 14h-18h",". Visite libre - Adultes : 6€ / 3-12 ans : 4 € / Gratuit pour les - de 3 ans.
. Visite guidée : sur réservation.",NC,Oui
Haute Vallée de Chevreuse,patrimoine,Lieu d'histoire,Rue des Fossés du Château,Dourdan,91410,91,48.52968, 2.010415,Château de Dourdan,01 64 59 66 83,http://www.mairie-dourdan.fr,"Classé Monument Historique, Dourdan est l'une des rares forteresses du XIIIe siècle a avoir conservé l'essentiel de ses structures défensives.","Classé Monument Historique, Dourdan est l'une des rares forteresses du XIIIe siècle a avoir conservé l'essentiel de ses structures défensives. Labellisée Musée de France en 2003, la maison-musée abrite aujourd'hui des collections de grande qualité, présentées de façon chronologique et thématique, témoignages du patrimoine de Dourdan : mobilier, peintures anciennes, estampes, tableaux, sculptures...",non,oui,,,,,,,,,,,"Du mercredi au dimanche : 10h-12h et 14h-18h (17h le vendredi), ainsi que tous les jours fériés.","3,60 € tarif  plein et 1,80 €  tarifs réduit",NC,NC
Haute Vallée de Chevreuse,patrimoine,Lieu d'histoire,"Entre Chevreuse et Dampierre, au croisement de la rue des Sources et du chemin de Mauvières",,,,48.7, 2.0166,Château de Mauvières,01 30 52 54 76,http://www.mauvieres.com/,"Visible de la route départementale 58, le château dresse sa belle silhouette blanche au milieu d'un parc verdoyant.","Demeure de la famille de Cyrano, dont l'un des membres inspira par la suite le personnage célèbre de Cyrano de Bergerac, le château a gardé son allure du XVIIIe siècle : parc à l'anglaise, importants communs dont un beau pigeonnier Louis XIII. Un jardin d'eau en cours de réalisation borde la rive gauche de l'Yvette",non,non,,,,,,,,,,,Tous les jours : 10h-18h pour les groupes et sur réservation uniquement.,"8€, château et jardins",NC,NC
Haute Vallée de Chevreuse,patrimoine,Edifice religieux,Rue Amaury,Montfort-l'Amaury,78490,78,48.7775, 1.807,Cimetière de Montfort-L'Amaury,NC,NC,"Ce lieu abrite les sépultures de nombreux personnages célèbres : la Duchesse de Chârost, le Comte de la Boïssière-Chambors, le Comte de Dion, Céleste Albaret (gouvernante de Marcel Proust)…","C’est certainement l’un des plus curieux cimétières de France. Alors que la galerie Sud et la chapelle Nord ont été construites au XVIe siècle, la belle porte gothique du cimetière se rapproche beaucoup de celle de la tour d’Anne de Bretagne. Ce lieu abrite les sépultures de nombreux personnages célèbres : la Duchesse de Chârost, le Comte de la Boïssière-Chambors, le Comte de Dion, Céleste Albaret (gouvernante de Marcel Proust)…",non,non,,,,,,,,,,,se renseigner auprès de la mairie de Montfort-L'Amaury,,NC,NC
Haute Vallée de Chevreuse,patrimoine,Musée,"7, chemin du Vieux Pressoir",Bazoches-sur-Guyonne,78490,78,48.770624, 1.852431,Maison de Jean Monnet,01 34 86 12 43,http://www.ajmonnet.eu,"Dans ce lieu au cadre verdoyant et chaleureux, les plus grands hommes du XXème siècle ont rendu visite au père de l'Europe.","Ancienne ferme devenue la propriété de Jean Monnet en 1945, c’est ici même qu’il rédigea avec ses collaborateurs, en avril 1950, la déclaration historique pour la création de la CECA (Communauté européenne du Charbon et de l'Acier), jetant ainsi les bases de la Communauté Européenne. Audioguides disponibles en 15 langues.",oui,non,,,,,,,,,,,Du lundi au vendredi : 10h-17h. Samedi : 13h-18h. Dimanche : 10h-18h. Fermeture à 17h de mi-octobre à mi-avril.,Location de la salle de conférence (70 personnes) ½ journée : 500  € ou journée : 800 € + visite commentée de la Maison Jean Monnet. Formules clé en main sur demande : workshop animé par un conférencier autour des thèmes de l'Europe. Nous consulter.Tél 01 34 86 12 43,Oui,Oui
Haute Vallée de Chevreuse,patrimoine,Musée,5 rue Maurice Ravel,Montfort-l'Amaury,78490,78,48.776233, 1.805411,Maison de Maurice Ravel,01 34 86 87 96,NC,,"Le compositeur habitat cette maison de 1921 jusqu’à sa mort en 1937 et y écrivit quelques unes de ces plus célèbres oeuvres (Le Boléro, le Concerto pour la main gauche, l’Enfant et les Sortilèges). On peut y découvrir une surprenante collection de bibelots et admirer depuis le salon la magnifique vue sur son jardin japonisant.

Attention : visite de groupe et uniquement sur réservation.",non,oui,,,,,,,,,,,"Visite guidée uniquement. Samedi et dimanche : 10h, 11h, 14h30, 15h30 et 16h30. Sur réservation pour les groupes.","samedi et dimanche : 10h, 11h, 14h30, 15h30 et 16h30. Visite guidée uniquement, sur réservation pour les groupes.",NC,Oui
Haute Vallée de Chevreuse,patrimoine,Edifice religieux,Place de la Libération,Montfort-l'Amaury,78490,78,48.776807, 1.806649,Saint-Pierre,NC,http://www.st-pierre-montfort-l-amaury.fr/,La particularités de cet édifice est sa collection de 37 verrières datant de la seconde partie du XVIe siècle.,"Construite en 1050 par Amaury Ier, il s’agissait à l’origine d’une petite église de style roman. Le XVe siècle est marqué par une grande période de travaux dans l’église, menés par Anne de Bretagne : de l’église romane ne subsiste que le côté nord de l’ancienne tour du clocher. Les travaux sont poursuivis par Claude de France, fille d’Anne de Bretagne puis par André de Foix, Comte de Montfort et cousin de celle-ci. Ils s’arrêtent au XVIIe siècle et ne reprendront qu’en 1839 lors de la visite de Prosper Mérimée.",non,non,,,,,,,,,,,,,NC,NC
Haute Vallée de Chevreuse,patrimoine,Edifice religieux,"7, avenue des Bruyères",Le Mesnil-Saint-Denis,78320,78,48.739509, 1.935622,Skit du Saint-Esprit,01 34 61 49 79,NC,"Centre monastique orthodoxe russe de style byzantin, le Skit est installé dans le Bois du Fay depuis 1934.","Centre monastique orthodoxe russe de style byzantin, le Skit est installé dans le Bois du Fay depuis 1934. Au delà du porche d’entrée monumental surmonté de trois bulbes verts de la couleur du Saint-Esprit, le fial et l’église dressent leurs coupoles au milieu des bois dans une harmonie parfaite.",non,non,,,,,,,,,,,Visite organisée sur réservation uniquement.,,NC,NC
Haute Vallée de Chevreuse,produits,Fruits / Légumes,Ferme d'Aigrefoin,Saint-Rémy-lès-Chevreuse,78470,78,48.710921, 2.102903,Arche d'Aigrefoin,01 30 52 86 29,http://www.arche-aigrefoin.org,,,non,non,,,,,,,,,,,,,,
Haute Vallée de Chevreuse,produits,Viande / Volaille,Rue Croix Mathurine,Le Mesnil-Saint-Denis,78320,78,48.7451678, 1.9759333,Ferme de Champgarnier,01 34 61 86 30,http://www.fermedechampgarnier.fr/,,,non,non,,,,,,,,,,,,,,
Oise – Pays de France,balades,A vélo,Gare de Chantilly-Gouvieux,Chantilly-Gouvieux,60500,60,49.187279, 2.459436,Autour de Chantilly,NC,NC,,"De petites routes en chemins, à la découverte de la vallée de la Nonette.",non,non,"Gare de Chantilly-Gouvieux, accessible par la RER D",,https://www.google.com/maps/d/viewer?mid=zVoqBjKkBrAk.kaFmhZLwzYQs,15,2h,,,,,,,,,
Oise – Pays de France,balades,A pied,Gare de Luzarches,Luzarches,95270,95,49.117452, 2.42068,De hameaux en lavoirs,NC,NC,Autour de Luzarches.,"Idéalement placée sur la voie Paris-Amiens, Luzarches a de tous temps accueilli les voyageurs : on comptait déjà 16 auberges et hôtelleries au XVIIe siècle. C’est donc tout naturellement que des Parisiens fortunés y ont bâti leur villégiature au XIXe siècle, goûtant la douceur des lieux et bénéficiant de l’arrivée pratique du chemin de fer en 1880.",non,oui,"Devant la gare de Luzarches (95), accessible par la ligne H du Transilien.",,https://mapsengine.google.com/map/viewer?mid=zVoqBjKkBrAk.kQEY2HCnp-rs,11,2h30,,"L’église Saint-Côme et Saint-Damien, à la façade qui est remarquable parachevée en 1548.","Les lavoirs couverts, construits sous Napoléon III, qui permettent aujourd'hui aux animaux sauvages de s’abreuver.","La halle en bois, mentionnée dès le XIVe siècle et reconstruite en 1740.",,,,,
Oise – Pays de France,balades,A cheval,,Ermenonville,60950,60,49.151775, 2.639395,En compagnie de Rousseau,NC,NC,A travers la forêt d'Ermenonville.,"Depuis la Restauration, 43 % de la forêt d’Ermenonville est une forêt domaniale ; le reste est privé avec les 1.600 hectares du domaine de Chaalis, propriété de l’Institut de France.",non,non,"Sur le parking de la Baraque Chaalis, accessible par la route Longue, dans la forêt d'Ermenonville (60).",,https://mapsengine.google.com/map/viewer?mid=zVoqBjKkBrAk.kRD4yOv2H61Q,22,3h,,,,,,,,,
Oise – Pays de France,balades,A pied,"1, rue de la Nonette",Courteuil,60300,60,49.198412, 2.534461,Les village de la vallée de la Nonette,NC,NC,Autour du village de Courteuil.,"Nichés dans le val de la Nonette, entre Senlis et Chantilly, Courteuil et Avilly-Saint-Léonard, ont su préserver un patrimoine riche et diversifié.",non,non,"Devant la mairie de Courteuil (60), 1, rue de la Nonette.",,https://mapsengine.google.com/map/viewer?mid=zVoqBjKkBrAk.kJmWIz9JrwD0,5,1h15,,,,,,,,,
Oise – Pays de France,balades,A pied,,Ermenonville,60950,60,49.125982, 2.692779,Une atmosphère de Landes.,NC,NC,Du parc Jean-Jacques Rousseau aux pierres druidiques de la forêt d'Ermenonville.,"Domaine royal avant le XIIe siècle, le massif d’Ermenonville appartient ensuite pour l’essentiel à l’Église jusqu’à la Révolution Française. Depuis la Restauration, 43 % de la forêt d’Ermenonville est une forêt domaniale ; le reste est privé avec les 1.600 hectares du domaine de Chaalis, propriété de l’Institut de France.",non,non,Sur le parking du château 60950 Ermenonville,,https://mapsengine.google.com/map/viewer?mid=zVoqBjKkBrAk.k9byC4BpSZTM,"6,7",2h00,,"Le Parc Jean-Jacques Rousseau, composé d’étangs et de cascades et planté d’arbres  remarquables.","Le château d'Ermenonville, d’origine médiévale avec tours et douves, érigé dans le lit de la Launette afin d’en défendre la traversée.",,,,,,
Oise – Pays de France,hebergement et restauration,chambre d'hôtes,"42bis, Grande-rue",Asnières-sur-Oise,95270,95,49.134776, 2.355631,Le Clos des Fées,09 52 59 83 65,http://www.leclosdesfees.fr,"Dans la quiétude d'un petit village accueillant, entre les forêts de Carnelle et de Chantilly . Direction : Alain Cahannier.",,non,non,,,,,,,,,,5 chambres,,,,
Oise – Pays de France,loisirs,Chevaux et poneys,"3, Grande-rue",Chamant,60300,60,49.224093, 2.636302,Ecuries de Balagny,06 86 99 50 44,http://www.ecuries-de-balagny.fr/,Equitation tout public et balade en attelage.,"Gîte de caractère (capacité de 8/10 personnes), accueil cavaliers et chevaux.
Activités équestres : initiation, balades en attelage, promenade enfants avec des poneys shetlands...",non,non,,,,,,,,,,,,,NC,
Oise – Pays de France,loisirs,Chevaux et poneys,"60, chemin de Plessier",Verneuil-en-Halatte,60550,60,49.268715, 2.516145,Centre équestre ALATE,03 44 72 53 45,http://www.centre-equestre-alate.ffe.com,Equitation tout public dans le parc de Verneuil.,Equitation tout public dans le parc de Verneuil.,non,non,,,,,,,,,,,Mercredi et samedi : 14h30-18h (secrétariat).,,NC,
Oise – Pays de France,loisirs,Chevaux et poneys,Chemin des Peupliers,Coye-la- Forêt,60580,60,49.147728, 2.468157,Centre équestre Dumeige,03 44 21 26 74,http://www.centre-equestre-dumeige.fr/,Equitation tout public et promenades en attelage autour du château de Coye.,Equitation tout public et promenades en attelage autour du château de Coye.,non,non,,,,,,,,,,,,,NC,
Oise – Pays de France,patrimoine,Lieu d'histoire,,Asnières-sur-Oise,95270,95,49.147707, 2.381154,Abbaye royale de Royaumont,01 30 35 59 70,http://www.royaumont.com,,"Entourée d’étangs et de ruisseaux, l’abbaye royale de Royaumont fut édifiée au XIIIe siècle par Saint-Louis. Remarquable témoin de la prospérité cistercienne, elle recèle quelques trésors de l’architecture gothique : le réfectoire au carrelage décoratif médiéval, le bâtiment des latrines  traversé par un canal, l’immense cloître et le jardin des moines sont absolument incontournables.",non,non,,,,,,,,,,,Tous les jours : 10h-18h (17h30 de novembre à février).,,NC,NC
Oise – Pays de France,patrimoine,Découverte,"6, rue des Usines",Creil,60100,60,49.264971, 2.467167,Clouterie Rivierre,03 44 25 30 25,http://www.clous-rivierre.fr,,"Pour découvrir les étapes de la fabrication des clous et semences, au travers d'une visite rythmée par le bruit des 325 machines construites entre 1890 et 1925. Les ouvriers y mêlent, encore aujourd'hui, savoir-faire et innovations pour la fabrication de 1800 références de clous.",non,oui,,,,,,,,,,,Visite guidée le mercredi à 14h. Réservation possible pour les groupes.,,NC,NC
Oise – Pays de France,patrimoine,Musée,Grande-rue,Survilliers,95470,95,49.095306, 2.544456,Eco-musée de la Cartoucherie,01 34 68 20 68,NC,,"Situé à proximité de l’usine, ce lieu, très original se visite en compagnie des anciens ouvriers qui racontent comment fabriquer des cartouches, réchapper au fulminate sans fulminer et concevoir les machines adéquates à ces activités.",non,non,,,,,,Famille / Groupes / Scolaires,,,,,Mardi : 9h-12h. Visite possible également sur rendez-vous.,,Oui,NC
Oise – Pays de France,patrimoine,Nature et espaces verts,Forêt domaniale,Chantilly,60500,60,49.156838, 2.489951,Etangs de Comelles,NC,NC,,"Au cœur de la forêt domaniale de Chantilly, les étangs de Comelles font la joie des randonneurs, petits ou grands. Créés au XIIIe siècle par les moines de l’Abbaye de Chaalis, ils s’étendent sur plus de 40 hectares épousant le cours de la rivière Thève.",non,non,,,,,,,,,,,,,NC,NC
Oise – Pays de France,patrimoine,Parcs et espaces verts,,Asnières-sur-Oise,95270,95,49.147707, 2.381154,Jardins de l'abbaye de Royaumont,01 30 35 59 70,http://www.royaumont.com,,"Lové sous les fenêtres de l’ancien réfectoire des moines, le jardin médiéval de l’abbaye de Royaumont est un véritable musée vivant : il raconte les pouvoirs, symboles et vertus des plantes magiques. De son coté, le potager-jardin réinvente le jardin-potager de nos campagne : les concepteurs y proposent une organisation culturale libre et irrégulière inspirée des jardins anglais.",non,non,,,,,,,,,,,Tous les jours : 10h-18h (17h30 de novembre à février).,,NC,NC
